smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Cc1ccc(N2CC(c3nc(C)no3)CC2=O)cc1,<bos>,C,<0>,c1ccccc1,<3>,<5>,O=C1CCCN1,<3>,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(CCCO)C(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,<bos>,C,<2>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<6>,<10>,(,C,),C,C=O,N,(,C,(,C,),C,),C,C,C,O,<eos>,,,,,,,,,,,,,,
NC(=O)C1CNC(C(=O)NCc2ccc(Cn3ccnc3)cc2)C1,<bos>,N,C=O,<1>,C1CCNC1,<4>,C=O,N,C,<0>,c1ccccc1,<3>,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C)n2c3c(=O)[nH]c(=O)n(C)c3nc2n1-c1ccccc1O,<bos>,C,<10>,O=c1[nH]c(=O)c2c(nc3[nH]ccn32)[nH]1,<9>,<11>,(,C,),<13>,(,C,),<0>,c1ccccc1,<5>,O,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)C(C(=O)N1CCOCC1)N1CCCC1=O,<bos>,C,C,(,C,),C,(,<5>,O=C1CCCN1,),C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CSc1ccc(NC(=O)NCCc2csc(C(C)C)n2)cn1,<bos>,C,C,(,C,),<3>,c1cscn1,<0>,C,C,N,C=O,N,<1>,c1ccncc1,<4>,S,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(-c2nnc(NC(=O)c3cnn4c3SCC4)o2)c(C)s1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),<0>,c1nnco1,<3>,N,C=O,<1>,c1cc2n(n1)CCS2,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1NC(=O)CCc1c(C)nc(=O)[nH]c1C,<bos>,C,<3>,O=c1nccc[nH]1,<4>,<5>,(,C,),C,C,C=O,N,<3>,c1ccccc1,<4>,<0>,(,F,),O,C,<eos>,,,,,,,,,,,,,,,
,<bos>,C,O,C,C,(,C,),N,<3>,O=c1nccn[nH]1,<4>,<4>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(CNC(=O)c1cn2cccnc2n1)N(C)c1ccccc1,<bos>,C,N,(,<0>,c1ccccc1,),C,(,C,),C,N,C=O,<5>,c1cnc2nccn2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCCC1)C1CCN(C(=O)c2cccc(Cl)c2)CC1,<bos>,Cl,<4>,c1ccccc1,<0>,C=O,<3>,C1CCNCC1,<0>,C=O,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(N(CCC#N)CC(F)(F)F)nc1C,<bos>,F,C,(,F,),(,F,),C,N,(,<3>,c1cncnc1,<0>,<5>,(,C,),C,),C,C,C#N,<eos>,,,,,,,,,,,,,
CCN1CC(C(=O)N2CCN(C(=O)c3ccccc3)CC2)CC1=O,<bos>,C,C,<5>,O=C1CCCN1,<3>,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CNC(=O)c2cccc(N(C)C(C)C)c2)on1,<bos>,C,C,(,C,),N,(,C,),<4>,c1ccccc1,<0>,C=O,N,C,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(OCc2nccn2Cc2ccc(C(N)=O)cc2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O,C,<3>,c1c[nH]cn1,<2>,C,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(=O)oc2cc(OCc3ncnn3C)c(Cl)cc12,<bos>,C,<3>,O=c1ccc2ccccc2o1,<7>,<6>,(,Cl,),O,C,<2>,c1nc[nH]n1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(S(=O)(=O)c2cccc(Cl)c2C#N)CC1,<bos>,Cl,<0>,c1ccccc1,<4>,<5>,(,C#N,),O=[SH2]=O,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cccc(C)c1NC(=O)Nc1nnc(C(C)C)s1,<bos>,C,C,(,C,),<3>,c1nncs1,<0>,N,C=O,N,<5>,c1ccccc1,<4>,<0>,(,C,),C=O,N,C,<eos>,,,,,,,,,,,,,,,
CCc1oc(C(=O)N2CCC(Cc3nc(C)cs3)CC2)cc1C,<bos>,C,C,<2>,c1ccoc1,<4>,<1>,(,C,),C=O,<3>,C1CCNCC1,<0>,C,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1[nH]c2ccccc2c1C(=O)Cn1ccccc1=O,<bos>,C,<5>,c1ccc2[nH]ccc2c1,<6>,C=O,C,<6>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(CNC(=O)C2CC3CCC2O3)cc1,<bos>,C,C,O,C=O,<0>,c1ccccc1,<3>,C,N,C=O,<0>,C1CC2CCC1O2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
,<bos>,O,C,C,N,<7>,c1ccc2ncncc2c1,<4>,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc2c(c1)OCCCO2)N1CCN(CC(O)c2ccco2)CC1,<bos>,O,C,(,<4>,c1ccoc1,),C,<5>,C1CNCCN1,<2>,C=O,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)OCC(N)=O)cc1OCc1cccnc1,<bos>,c1ccncc1,<1>,C,O,<4>,c1ccccc1,<0>,<3>,(,C,),C=O,O,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
CCCNS(=O)(=O)c1cc(-c2nncn2CC2CC2)ccc1Cl,<bos>,C1CC1,<0>,C,<4>,c1nnc[nH]1,<0>,<0>,c1ccccc1,<4>,<3>,(,Cl,),O=[SH2]=O,N,C,C,C,<eos>,,,,,,,,,,,,,,,,,,
,<bos>,C1CCOC1,<4>,C,N,<2>,c1ncc2oc3nc4c(cc3c2n1)COCC4,<11>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCn1cnnc1CCNc1cc(NC(=O)COC)ccc1F,<bos>,C,C,<4>,c1nnc[nH]1,<0>,C,C,N,<4>,c1ccccc1,<0>,<3>,(,F,),N,C=O,C,O,C,<eos>,,,,,,,,,,,,,,,,
COc1cc(Cl)cc(COc2cccc(C(N)=O)c2)c1O,<bos>,C,O,<4>,c1ccccc1,<2>,<3>,(,O,),<0>,(,Cl,),C,O,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,,
CCOc1ccccc1OCCNC(=O)NC(CC)CO,<bos>,C,C,C,(,C,O,),N,C=O,N,C,C,O,<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,
O=C(Nc1ccn(Cc2ccccc2)n1)c1ccc2nncn2c1,<bos>,c1ccccc1,<0>,C,<3>,c1cn[nH]c1,<1>,N,C=O,<1>,c1ccn2cnnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1cccc(F)c1F)NCC1CCCC1,<bos>,F,<4>,c1ccccc1,<0>,<5>,(,F,),C,C=O,N,C,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)(CNC(=O)c1c[nH]c2cccc(F)c12)c1ccncc1,<bos>,C,C,(,C,),(,<0>,c1ccncc1,),C,N,C=O,<6>,c1ccc2[nH]ccc2c1,<8>,F,<eos>,,,,,,,,,,,,,,,,,,,,
,<bos>,C,C,C,(,C,),N,C=O,C,S,<3>,c1ncon1,<2>,<0>,c1ccccc1,<3>,C,O,C,<eos>,,,,,,,,,,,,,,,,,
CCn1c(-c2cc(OC)c(OC)c(OC)c2)nc2ccccc2c1=O,<bos>,C,O,<2>,c1ccccc1,<0>,<3>,(,O,C,),<4>,(,O,C,),<3>,O=c1[nH]cnc2ccccc12,<2>,C,C,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(CNC(=O)Nc2cccc(Cn3ccnc3)c2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,N,C=O,N,<0>,c1ccccc1,<4>,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cnn(C)c1)C(=O)c1ccc2cccc(F)c2n1,<bos>,F,<2>,c1ccc2ncccc2c1,<5>,C=O,N,(,C,),C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1ccsc1C(=O)N1CCOCC1C,<bos>,C,C,(,C,),<0>,c1ccsc1,<4>,C=O,<5>,C1COCCN1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCN(CCO)C(=O)C1CC(C)c2ccccc21,<bos>,O,C,C,N,(,C,C,),C=O,<8>,c1ccc2c(c1)CCC2,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(C(=O)NCc2ccc(OCC(N)=O)cc2)c(C)n1,<bos>,C,<3>,c1cncnc1,<0>,<5>,(,C,),C=O,N,C,<0>,c1ccccc1,<3>,O,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
Cn1c(C(=O)N2CCOCC2)cc2cc(Cl)ccc21,<bos>,Cl,<0>,c1ccc2[nH]ccc2c1,<5>,<4>,(,C,),C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1[nH]c2nc(NCc3ccc4c(c3)OCO4)nn2c(=O)c1C,<bos>,C,<3>,O=c1cc[nH]c2ncnn12,<7>,<2>,(,C,),N,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)N1CCC(C(=O)OCCCOc2ccco2)CC1,<bos>,C,O=[SH2]=O,<3>,C1CCNCC1,<0>,C=O,O,C,C,C,O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOC2=O)cc1)NC1CCCC1,<bos>,C1CCCC1,<0>,N,C=O,N,<0>,c1ccccc1,<3>,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
C#CCOc1ccc(NC(=O)N(C)Cc2ccco2)cc1,<bos>,c1ccoc1,<4>,C,N,(,C,),C=O,N,<3>,c1ccccc1,<0>,O,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1ccccc1OC(=O)CCCNC(=O)c1csc2c1CCCC2,<bos>,C#N,<0>,c1ccccc1,<5>,O,C=O,C,C,C,N,C=O,<1>,c1cc2c(s1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C(=O)NC2CC2)ccc1OCc1ccc(F)cc1,<bos>,C1CC1,<0>,N,C=O,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
COc1cccc(CC(=O)N2CCC3(CC2)OCCCO3)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,C=O,<6>,C1COC2(CCNCC2)OC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(NS(=O)(=O)c1cn[nH]c1)c1cccc(C)c1,<bos>,C,C,C,(,<0>,c1ccccc1,<4>,C,),N,O=[SH2]=O,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cccc2cc(-c3nnc(CC)o3)c(=O)[nH]c12,<bos>,C,C,<3>,c1nnco1,<0>,<2>,O=c1ccc2ccccc2[nH]1,<8>,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nn2c(COc3ccccc3Cl)nnc2s1,<bos>,Cl,<5>,c1ccccc1,<0>,O,C,<3>,c1nn2cnnc2s1,<0>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1N1C(=O)CCC1C(=O)Nc1ccccc1F,<bos>,C,C,O,<0>,c1ccccc1,<5>,<5>,O=C1CCCN1,<4>,C=O,N,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cccc2c1OCCN2Cc1ccccc1-c1noc(C)n1,<bos>,C,<2>,c1ncon1,<0>,<0>,c1ccccc1,<5>,C,<6>,c1ccc2c(c1)NCCO2,<2>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ncnc2scc(-c3ccc(OC)cc3)c12,<bos>,C,C,O,C=O,<2>,c1ncc2ccsc2n1,<4>,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CC(=O)NCCCn2cccn2)ccc1C,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,C,),C,C=O,N,C,C,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,
CCC(C)NS(=O)(=O)Cc1ccc(Cl)cc1Br,<bos>,Br,<4>,c1ccccc1,<3>,<0>,(,Cl,),C,O=[SH2]=O,N,C,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(CNC(=O)CO)cc1OC(F)F,<bos>,F,C,(,F,),O,<4>,c1ccccc1,<0>,<3>,(,O,C,),C,N,C=O,C,O,<eos>,,,,,,,,,,,,,,,,,
OCc1nc(CC2NCCc3ccc(O)c(Cl)c32)cs1,<bos>,O,<1>,c1ccc2c(c1)CCNC2,<9>,<2>,(,Cl,),C,<0>,c1cscn1,<3>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(c1nn2c(nc(=O)c3ccccc32)s1)C1CC1,<bos>,C1CC1,<0>,C=O,<5>,O=c1nc2scnn2c2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)NC(=O)c1nccc2c(N)ccc(Cl)c12,<bos>,N,<9>,c1ccc2cnccc2c1,<4>,<2>,(,Cl,),C=O,N,C,(,C,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,
N#CC(CCc1ccccc1)c1nnnn1C1CC1,<bos>,C1CC1,<0>,<4>,c1nnn[nH]1,<0>,C,(,C#N,),C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C(C)C(=O)NCC(C)C)c(C)c1Br,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,(,Br,),C,(,C,),C=O,N,C,C,(,C,),C,<eos>,,,,,,,,,,,,
Cc1cccc(C(=O)NC(C)C(O)c2ccc(F)cc2)c1,<bos>,F,<3>,c1ccccc1,<0>,C,(,O,),C,(,C,),N,C=O,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc2c(CC(=O)NCC3(C(N)=O)CCOCC3)coc2c1,<bos>,C,<1>,c1ccc2occc2c1,<6>,C,C=O,N,C,<0>,C1CCOCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Oc1n[nH]c2cccc(SCc3c[nH]nc3-c3ccccc3)c12,<bos>,O,<6>,c1ccc2[nH]ncc2c1,<8>,S,C,<0>,c1cn[nH]c1,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccnc2c1c(=O)n(CCCC#N)c(=O)n2C,<bos>,C,C,O,<6>,O=c1[nH]c(=O)c2cccnc2[nH]1,<2>,<11>,(,C,),C,C,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(OCC#CCNC(=O)c2cccs2)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,O,C,<0>,C#C,<1>,C,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(C(=O)NCCC(=O)N2CCC(C3OCCO3)CC2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,N,C,C,C=O,<3>,C1CCNCC1,<0>,<3>,C1COCO1,<eos>,,,,,,,,,,,,,,,,,,
COc1nc(-c2ccc(Cl)cc2)[nH]c(=O)c1CCO,<bos>,O,C,C,<2>,O=c1ccnc[nH]1,<3>,<5>,(,<0>,c1ccccc1,<3>,Cl,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1nc(-c2ccncc2)nc1Cc1ccccc1Cl,<bos>,C,<3>,c1nc[nH]n1,<2>,<0>,(,<0>,c1ccncc1,),C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C2COC3(CCCN(C(=O)N4CCCC4)C3)C2)cn1,<bos>,C,<3>,c1cn[nH]c1,<0>,<7>,C1CNCC2(C1)CCCO2,<2>,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
N#CCSc1cc2ccc(Br)cc2[nH]1,<bos>,C#N,C,S,<5>,c1ccc2[nH]ccc2c1,<1>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCCCN1C(=O)c1ccc(-c2cncc(C(F)(F)F)c2)nc1,<bos>,F,C,(,F,),(,F,),<1>,c1ccncc1,<5>,<4>,c1ccncc1,<1>,C=O,<3>,C1CCNCC1,<2>,C,<eos>,,,,,,,,,,,,,,,,,
CCOc1ccc(C(C)=O)cc1C(=O)NC(C)C,<bos>,C,C,(,C,),N,C=O,<4>,c1ccccc1,<3>,<0>,(,C=O,C,),O,C,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(C2CCCN2C(=O)N2CC(C)OC(C)C2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),<4>,C1CCNC1,<3>,C=O,<5>,C1COCCN1,<1>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,,
CC(C)NC(=O)NCC1CCOC1Cc1ccccc1,<bos>,C,C,(,C,),N,C=O,N,C,<0>,C1CCOC1,<4>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1C(=O)N(c2cccc(Cl)c2)CCN1C(=O)C1CCC1,<bos>,C1CCC1,<0>,C=O,<3>,O=C1CNCCN1,<6>,<2>,(,C,),<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(c1ccc(F)cc1)n1ccnc1C(=O)N1CCOCC1,<bos>,F,<3>,c1ccccc1,<0>,C,(,C,),<2>,c1c[nH]cn1,<3>,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccn1)C1COCCN1CCN1CCOCC1,<bos>,c1ccncc1,<2>,N,C=O,<4>,C1COCCN1,<5>,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CCC(=O)NC(C)(C)CC,<bos>,C,C,C,(,C,),(,C,),N,C=O,C,C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
CCC(OC1CCCCC1)C(=O)NCCNC(=O)C(C)C,<bos>,C,C,(,C,),C=O,N,C,C,N,C=O,C,(,O,<0>,C1CCCCC1,),C,C,<eos>,,,,,,,,,,,,,,,,,
COCCN(Cc1ccc(Cl)cc1N)CC(F)(F)F,<bos>,N,<4>,c1ccccc1,<3>,<0>,(,Cl,),C,N,(,C,C,(,F,),(,F,),F,),C,C,O,C,<eos>,,,,,,,,,,,
Cc1cc(OCC(=O)N2CCCCCC2)nc2c1c(C)nn2C,<bos>,C,<8>,c1cnc2[nH]ncc2c1,<1>,<6>,(,C,),<4>,(,C,),O,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)CS(=O)(=O)c2ccc(F)c(F)c2)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,C,O=[SH2]=O,<0>,c1ccccc1,<3>,<4>,(,F,),F,<eos>,,,,,,,,,,,,,,,,
CC(C)N(C(=O)c1ccc(NC(=O)CC2C=CCC2)cc1)C(C)C,<bos>,C,C,(,C,),N,(,C,(,C,),C,),C=O,<0>,c1ccccc1,<3>,N,C=O,C,<4>,C1=CCCC1,<eos>,,,,,,,,,,,,,,
O=C(c1ccc[nH]1)c1cc(=O)c2cc(Cl)ccc2o1,<bos>,Cl,<8>,O=c1ccoc2ccccc12,<3>,C=O,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CCCn2cnc3ccccc3c2=O)ccn1,<bos>,C,<4>,c1ccncc1,<0>,N,C=O,C,C,C,<2>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(c1ccccn1)N(Cc1ccccc1)C(=O)c1cccnc1,<bos>,c1ccccc1,<0>,C,N,(,C=O,<1>,c1ccncc1,),C,(,C,),<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(C1CCOCC1)N1CCN(Cc2ncccc2C(F)(F)F)CC1,<bos>,F,C,(,F,),(,F,),<1>,c1ccncc1,<2>,C,<5>,C1CNCCN1,<2>,C=O,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,
CN(C)C(=O)C1CCN(C(=O)C2(c3ccccc3Cl)CC2)CC1,<bos>,C,N,(,C,),C=O,<0>,C1CCNCC1,<3>,C=O,<0>,C1CC1,<0>,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
CCC(Oc1ccccc1)C(=O)N=c1[nH]nc(-c2ccccc2C)[nH]1,<bos>,C,C,C,(,O,<0>,c1ccccc1,),C=O,<0>,N=c1[nH]cn[nH]1,<3>,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)N1CC2CC(C(=O)Cc3ccc(F)cc3)CC2C1,<bos>,F,<3>,c1ccccc1,<0>,C,C=O,<0>,C1CC2CNCC2C1,<4>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1scc(C(=O)OCC(=O)c2cccs2)c1C,<bos>,C,C,O,C=O,<2>,c1ccsc1,<0>,<1>,(,C,),C=O,O,C,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
FC1(F)C=CC=C2CNCCC21c1ccc(-c2cc[nH]n2)o1,<bos>,F,<5>,c1ccc2c(c1)CCNC2,<4>,<5>,(,F,),<4>,c1ccoc1,<2>,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(CO)NC(=O)c1cccc2[nH]ccc12,<bos>,O,C,C,(,C,),(,C,),N,C=O,<8>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)Nc1ccccc1C(=O)c1ccccc1,<bos>,C,O=[SH2]=O,N,<0>,c1ccccc1,<5>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(SC2CCN(c3ccccc3)C2=O)[nH]c(=O)c1CCO,<bos>,O,C,C,<2>,O=c1ccnc[nH]1,<5>,<3>,(,C,),S,<2>,O=C1CCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(C(N)=O)CC1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,O,C,(,C,),C=O,<3>,C1CCNCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,
COCc1cc(=O)[nH]c(Nc2ccc(C)cc2)n1,<bos>,C,<0>,c1ccccc1,<3>,N,<5>,O=c1ccnc[nH]1,<3>,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1coc(-c2ccccc2)n1)NCc1cccnc1N1CCCC1,<bos>,C1CCNC1,<3>,<2>,c1ccncc1,<1>,C,N,C=O,C,C,<0>,c1cocn1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccccn1)C1CC(c2cn[nH]c2)C(=O)N1,<bos>,c1ccncc1,<2>,C,N,C=O,<4>,O=C1CCCN1,<2>,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Oc2cc(C(C)=O)c(OC)cc2OC)cc1,<bos>,C,O,<2>,c1ccccc1,<5>,<0>,(,O,C,),<3>,(,C=O,C,),O,C=O,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,
C=CCOc1cc(OC)c(S(N)(=O)=O)c(OC)c1,<bos>,C,O,<2>,c1ccccc1,<0>,<4>,(,O,C,),<3>,(,O=[SH2]=O,N,),O,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(C(=O)OCC(=O)Nc2ccc(F)cc2)s1,<bos>,C,N,C=O,<4>,c1ccsc1,<2>,C=O,O,C,C=O,N,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
OCc1cc(O)cc2c(CCCc3cccs3)noc12,<bos>,O,C,<2>,c1ccc2oncc2c1,<6>,<0>,(,O,),C,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<0>,c1cnccn1,<3>,<4>,(,<5>,C1COCCN1,),<5>,(,C,),<0>,c1ccccc1,<4>,<3>,(,F,),F,<eos>,,,,,,,,,,,,,,,
NC(=O)c1ccccc1NC(=O)Cc1ccc(F)cc1F,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C,C=O,N,<5>,c1ccccc1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NC(C)C(=O)N2Cc3cncnc3C2)c(C)o1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),C=O,N,C,(,C,),C=O,<7>,c1ncc2c(n1)CNC2,<eos>,,,,,,,,,,,,,,,,,,,
CCC(C)(Cc1cc(C)[nH]n1)NC(=O)c1ccco1,<bos>,C,C,C,(,C,<1>,c1cn[nH]c1,<4>,C,),(,C,),N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
CCCCN1CC(C(=O)N2CCC(C(N)=O)CC2)CC1=O,<bos>,C,C,C,C,<5>,O=C1CCCN1,<3>,C=O,<3>,C1CCNCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(OC2CCN(C(=O)c3ccc[nH]c3=O)CC2)cc1,<bos>,C,C=O,N,<0>,c1ccccc1,<3>,O,<0>,C1CCNCC1,<3>,C=O,<2>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1cccc(C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,O=[SH2]=O,N,(,C,),C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,
