smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
CCn1nnc2cc(C(=O)N(C)Cc3cccc(F)c3)ccc21,<bos>,C,C,<4>,c1ccc2[nH]nnc2c1,<0>,C=O,N,(,C,),C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,
COCCN(Cc1ccsc1)C(=O)NC(C)C,<bos>,C,C,(,C,),N,C=O,N,(,C,<0>,c1ccsc1,),C,C,O,C,<eos>,,,,,,,,,,,,,,
COc1ccc(NC(=O)N2CCC(C)CC2)c(OC)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),N,C=O,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,,,
COCCNC(=O)N1CC2CC3C(CNS3(=O)=O)(C1)O2,<bos>,C,O,C,C,N,C=O,<7>,O=S1(=O)NCC23CNCC(CC21)O3,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(Cn1cccn1)NS(=O)(=O)c1ccccc1N,<bos>,c1cn[nH]c1,<3>,C,C,(,C,),N,O=[SH2]=O,<5>,c1ccccc1,<0>,N,<eos>,,,,,,,,,,,,,,,,,,
CCN(CC(=O)Nc1ccc(C)c(C)c1)Cc1ccncc1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,C,N,(,C,<0>,c1ccncc1,),C,C,<eos>,,,,,,,,,,,,
COc1ccccc1OCC(=O)Nc1cccc(C(N)=O)c1,<bos>,C,O,<0>,c1ccccc1,<5>,O,C,C=O,N,<0>,c1ccccc1,<4>,C=O,N,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1NC(=O)Nc1ccc(-n2ccnn2)cc1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),N,C=O,N,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,
NC(=O)C(NC(=O)Nc1ccc(Cl)cc1)c1ccccc1,<bos>,N,C=O,C,(,<0>,c1ccccc1,),N,C=O,N,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,
CC1C2C(=O)CC(c3ccco3)CC2=Nc2nc(N3CCCC3)nn21,<bos>,c1ccoc1,<4>,<3>,O=C1CCCC2=Nc3ncnn3CC12,<9>,<12>,(,C,),<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,
COCc1ccc(C(=O)N2CCC(c3nc4c(C)cccc4s3)CC2)o1,<bos>,C,O,C,<4>,c1ccoc1,<2>,C=O,<3>,C1CCNCC1,<0>,<5>,c1ccc2scnc2c1,<8>,C,<eos>,,,,,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)NCC1CCN(C(C)=O)CC1,<bos>,C,C,N,(,C,C,),O=[SH2]=O,N,C,<0>,C1CCNCC1,<3>,C=O,C,<eos>,,,,,,,,,,,,,,,,
CCOCCNC(=O)Nc1cc(C#N)ccc1OC(C)C,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<4>,<0>,(,C#N,),N,C=O,N,C,C,O,C,C,<eos>,,,,,,,,,,
CN1CCN(Cc2nc(N)nc(NCc3ccccc3)n2)CC1,<bos>,c1ccccc1,<0>,C,N,<0>,c1ncncn1,<4>,<2>,(,N,),C,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,
Cc1ncsc1CN(C(=O)NCc1cccs1)C1CC1,<bos>,c1ccsc1,<4>,C,N,C=O,N,(,<0>,C1CC1,),C,<1>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(S(N)(=O)=O)cc(C)c1NC(=O)Cc1ccc(F)cc1,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),N,C=O,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,
CC(C)CNC(=O)C1CCCN(C(=O)CCC2CCCO2)C1,<bos>,C,C,(,C,),C,N,C=O,<1>,C1CCNCC1,<3>,C=O,C,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,
COc1ccc(C)cc1S(=O)(=O)NCCNC(=O)c1ccco1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),O=[SH2]=O,N,C,C,N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2ccc(=O)n(CCO)c2)cc1,<bos>,C,<0>,c1ccccc1,<3>,N,C=O,<4>,O=c1cccc[nH]1,<6>,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(O)c2ccnc(Nc3ccc(C(N)=O)cc3)c2c1OC,<bos>,C,O,<1>,c1ccc2cnccc2c1,<4>,<2>,(,O,C,),<9>,(,O,),N,<3>,c1ccccc1,<0>,C=O,N,<eos>,,,,,,,,,,,
CC(Oc1ccc(Cl)cc1Cl)C(=O)NCC(=O)N1CCCC1,<bos>,Cl,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,C,(,C,),C=O,N,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,
C=CCN(Cc1ncccc1C)C(=O)c1ccncc1F,<bos>,F,<5>,c1ccncc1,<0>,C=O,N,(,C,<0>,C=C,),C,<2>,c1ccncc1,<1>,C,<eos>,,,,,,,,,,,,,,,
Cc1cccc(OCCOC(=O)C2CCOCC2)c1C,<bos>,C,<0>,c1ccccc1,<4>,<5>,(,C,),O,C,C,O,C=O,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,
COc1ncccc1C(=O)Nc1ccc(-c2ccccc2)cc1,<bos>,C,O,<2>,c1ccncc1,<1>,C=O,N,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(COc1ccccc1F)Nc1ccccc1C(=O)c1ccccn1,<bos>,F,<5>,c1ccccc1,<0>,O,C,C=O,N,<0>,c1ccccc1,<5>,C=O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
COCCN1C(=O)CCC12CCC(NC(=O)c1snnc1C)CC2,<bos>,C,O,C,C,<10>,O=C1CCC2(CCCCC2)N1,<7>,N,C=O,<1>,c1csnn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc2c(=O)n3cccc(C)c3nc2n1C,<bos>,C,<9>,O=c1c2cc[nH]c2nc2ccccn12,<4>,<5>,(,C,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(COC(=O)Cc1ccc(-c2ccccc2)cc1)NCC1(O)CCCC1,<bos>,O,<0>,C1CCCC1,<0>,C,N,C=O,C,O,C=O,C,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2cnc3ccc(-n4cccn4)cn3c2=O)cc1,<bos>,C,<0>,c1ccccc1,<3>,N,C=O,<2>,O=c1ccnc2ccccn12,<8>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CCNC(=O)Cc1ccccc1Cl,<bos>,C,C,O,C=O,C,C,N,C=O,C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,
CN(CCNC(=O)NCC1CCCO1)c1ccccc1,<bos>,C,N,(,<0>,c1ccccc1,),C,C,N,C=O,N,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CCC(NC(=O)c2ccsc2)CC1,<bos>,C,C,(,C,),(,C,),O,C=O,<3>,C1CCNCC1,<0>,N,C=O,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,
O=C(COC(=O)c1cc(=O)[nH]c2ccccc12)NCc1ccco1,<bos>,c1ccoc1,<4>,C,N,C=O,C,O,C=O,<3>,O=c1ccc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
Nc1ccccc1N1CCN(C(=O)CCc2ccncc2)CC1,<bos>,N,<0>,c1ccccc1,<5>,<2>,C1CNCCN1,<5>,C=O,C,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
CC1=C(N2CCOCC2)C(=Cc2ccc(Cl)cc2)CC1,<bos>,C1COCCN1,<5>,<2>,C=C1C=CCC1,<0>,<3>,(,C,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
COCc1cccc(NC(=O)C2Cc3ccccc3N2C(C)=O)c1,<bos>,C,O,C,<0>,c1ccccc1,<4>,N,C=O,<7>,c1ccc2c(c1)CCN2,<8>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,
CCC(NC(=O)NCc1cccnc1)c1ccccc1OC,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,C,C,),N,C=O,N,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
Cc1cc(C)nc(N2CCOCC2c2ccc(C#N)cn2)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),<5>,C1COCCN1,<0>,<4>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,
COC(=O)c1csc(CNC(=O)c2ccc(N)cc2)c1,<bos>,N,<3>,c1ccccc1,<0>,C=O,N,C,<2>,c1ccsc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)c1nc2cc(N)ccc2n1CC1CCCC1,<bos>,C,C=O,<5>,c1ccc2[nH]cnc2c1,<4>,<0>,(,N,),C,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1ccc(CNc2nc(C)c(CC)c(=O)[nH]2)cc1,<bos>,C,C,<2>,O=c1ccnc[nH]1,<5>,<3>,(,C,),N,C,<3>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,
CC(=O)NCC1CCCC12CN(C(=O)c1cnc3ccc(C)cn13)CCO2,<bos>,C,C=O,N,C,<4>,C1CCC2(C1)CNCCO2,<6>,C=O,<4>,c1ccn2ccnc2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(OC1CCCC1)C(=O)NC(C)c1ccc(OC(F)F)cc1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,C,(,C,),N,C=O,C,(,C,),O,<0>,C1CCCC1,<eos>,,,,,,,,,
COCC(=O)N1CCN(S(=O)(=O)c2ccccc2Cl)CC1,<bos>,C,O,C,C=O,<2>,C1CNCCN1,<5>,O=[SH2]=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCc2ncoc2-c2cccs2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,C,<0>,c1cocn1,<1>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
COc1cccc(CNC(=O)c2nn(C)c3ccccc3c2=O)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,N,C=O,<2>,O=c1cn[nH]c2ccccc12,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC1CCN(S(=O)(=O)NCc2ccc(Cn3cccn3)cc2)CC1,<bos>,C,<0>,C1CCNCC1,<3>,O=[SH2]=O,N,C,<0>,c1ccccc1,<3>,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,
Oc1ccc(OCCNc2ccc(-n3cccc3)cc2F)cc1,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,<3>,c1cc[nH]c1,),N,C,C,O,<3>,c1ccccc1,<0>,O,<eos>,,,,,,,,,,,,,,
N#Cc1cncc(NCCC(=O)c2ccc(F)c(F)c2)n1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C=O,C,C,N,<4>,c1cnccn1,<0>,C#N,<eos>,,,,,,,,,,,,,,,
,<bos>,C,C,O,<1>,c1cncnc1,<5>,<5>,(,O,C,),N,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,
CCOC(=O)CN(C)C(=O)c1cccs1,<bos>,c1ccsc1,<4>,C=O,N,(,C,),C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nc(-c3cnn(C)c3)cc(=O)[nH]2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),<5>,O=c1ccnc[nH]1,<3>,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,
CCc1cccc(NC(=O)c2cnc3ccc(C)cn3c2=O)c1,<bos>,C,C,<0>,c1ccccc1,<4>,N,C=O,<2>,O=c1ccnc2ccccn12,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCOC(=O)NC1CCCCCC1C(=O)NCC1CCCO1,<bos>,C,C,O,C=O,N,<0>,C1CCCCCC1,<6>,C=O,N,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,
CCCCCCNC(=O)c1cn(-c2ccccc2Br)nn1,<bos>,C,C,C,C,C,C,N,C=O,<0>,c1c[nH]nn1,<2>,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,
N#Cc1cccc(NC(=O)CNc2cccc(F)c2F)c1,<bos>,F,<4>,c1ccccc1,<0>,<5>,(,F,),N,C,C=O,N,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,
CC(=O)Nc1ccccc1C(=O)Nc1cnc2c(c1)c(C)nn2C,<bos>,C,<6>,c1cnc2[nH]ncc2c1,<0>,<4>,(,C,),N,C=O,<5>,c1ccccc1,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,,
CCC(C)(C1CCCCC1)C(O)(CO)CC(F)(F)F,<bos>,F,C,(,F,),(,F,),C,C,(,C,O,),(,O,),C,(,C,),(,<0>,C1CCCCC1,),C,C,<eos>,,,,
O=C(c1cnn2ccccc12)N1CCCC(c2cn[nH]c2)C1,<bos>,c1cn[nH]c1,<0>,<1>,C1CCNCC1,<3>,C=O,<6>,c1ccn2nccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CNc2ncc(C#N)c(-c3ccncc3)n2)on1,<bos>,C#N,<0>,c1cncnc1,<3>,<5>,(,<0>,c1ccncc1,),N,C,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCC2CCC2)ccc1NC(=O)N1CCOCC1,<bos>,C1CCC1,<0>,C,N,C=O,<0>,c1ccccc1,<3>,<4>,(,C,),N,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,
COc1ccccc1-c1nnc(NC(=O)CCc2cccs2)o1,<bos>,C,O,<0>,c1ccccc1,<5>,<0>,c1nnco1,<3>,N,C=O,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,
O=C(NCCNC(=O)N1CCC(N2CCOCC2)CC1)NC1CC1,<bos>,C1CC1,<0>,N,C=O,N,C,C,N,C=O,<3>,C1CCNCC1,<0>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,
CC(NC(=O)NC1CCN(S(C)(=O)=O)CC1)C1CCCO1,<bos>,C,C,(,<4>,C1CCOC1,),N,C=O,N,<0>,C1CCNCC1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cccc(C(=O)Nc2ccc(CNC(=O)c3ccncc3)cc2)c1,<bos>,C,<0>,c1ccccc1,<4>,C=O,N,<0>,c1ccccc1,<3>,C,N,C=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1F)c1ccc(N2CCOCC2)nc1,<bos>,F,<5>,c1ccccc1,<0>,N,C=O,<1>,c1ccncc1,<4>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(=O)Nc1sc(C)c(C)c1C(N)=O,<bos>,N,C=O,<1>,c1ccsc1,<2>,<4>,(,C,),<0>,(,C,),N,C=O,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,
CCC(C)NC(=O)NCCc1ccc(Br)cc1,<bos>,C,C,C,(,C,),N,C=O,N,C,C,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,
O=C(Cn1nc(N2CCOCC2)ccc1=O)N1CCCC1,<bos>,C1CCNC1,<3>,C=O,C,<6>,O=c1cccn[nH]1,<4>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(CNc2cccc(F)c2)c1)C1CC1,<bos>,F,<4>,c1ccccc1,<0>,N,C,<4>,c1ccccc1,<0>,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
Cn1nnc2cc(C(=O)NCCc3c[nH]c4ccccc34)ccc21,<bos>,C,<4>,c1ccc2[nH]nnc2c1,<0>,C=O,N,C,C,<6>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cnn(C2CCCN(C(=O)c3ccoc3C)C2)c1C,<bos>,C,<0>,c1cn[nH]c1,<3>,<4>,(,C,),<1>,C1CCNCC1,<3>,C=O,<0>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,
CC(=O)c1c(C)nn(C(C)C(=O)Oc2cccc(F)c2)c1C,<bos>,C,C=O,<0>,c1cn[nH]c1,<3>,<1>,(,C,),<4>,(,C,),C,(,C,),C=O,O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,
CC(C)Cc1noc2ncnc(OCC(O)c3ccc(F)cc3)c12,<bos>,C,C,(,C,),C,<4>,c1ncc2cnoc2n1,<2>,O,C,C,(,O,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,
O=C(c1csc(COc2ccc(F)cc2)n1)N1CC(O)C1,<bos>,F,<3>,c1ccccc1,<0>,O,C,<3>,c1cscn1,<0>,C=O,<2>,C1CNC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,
N#Cc1ccccc1NC(=O)Cn1sc2ccccc2c1=O,<bos>,C#N,<5>,c1ccccc1,<0>,N,C=O,C,<2>,O=c1[nH]sc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(C)=O)cc1NC(=O)COc1ccccc1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,O,C,),N,C=O,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
CCOc1cc(NC(N)=O)ccc1S(C)(=O)=O,<bos>,C,C,O,<4>,c1ccccc1,<3>,<0>,(,N,C=O,N,),O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
Fc1ccccc1CSc1nc(-c2ccncc2)n[nH]1,<bos>,F,<5>,c1ccccc1,<0>,C,S,<2>,c1nc[nH]n1,<0>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)c1cc2c(c3ccccc3n2C(C)C)n1C)c1cn[nH]c1,<bos>,C,C,(,C,),<6>,c1ccc2c(c1)[nH]c1cc[nH]c12,<9>,<10>,(,C,),C=O,N,C,(,<0>,c1cn[nH]c1,),C,<eos>,,,,,,,,,,,
Cc1ccc(C)c(CCC(=O)NC(C)c2noc(C)n2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C,C,C=O,N,C,(,C,),<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,
CC(Oc1coc(Cc2ccccc2)cc1=O)C(=O)NC1CCCC1,<bos>,C1CCCC1,<0>,N,C=O,C,(,C,),O,<6>,O=c1ccocc1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
O=C(NCc1cccc(F)c1)c1ccc(C(F)(F)F)cc1O,<bos>,F,C,(,F,),(,F,),<0>,c1ccccc1,<3>,<4>,(,O,),C=O,N,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,
COCCCC(=O)NCc1ccc(N2C(=O)CCS2(=O)=O)cc1,<bos>,C,O,C,C,C,C=O,N,C,<0>,c1ccccc1,<3>,<7>,O=C1CCS(=O)(=O)N1,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)CC1CCN(C(=O)c2cnn(-c3ccncc3)c2C)CC1,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,<0>,c1ccncc1,),C=O,<3>,C1CCNCC1,<0>,C,C=O,O,C,<eos>,,,,,,,,,,,,,,
CCOCC1CCCN(C(=O)c2cc(C)ccc2F)C1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,F,),C=O,<3>,C1CCNCC1,<1>,C,O,C,C,<eos>,,,,,,,,,,,,,,,
CNC(=O)CNc1ccccc1-c1nc(C)n[nH]1,<bos>,C,N,C=O,C,N,<0>,c1ccccc1,<5>,<2>,c1nc[nH]n1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
Nc1ccc(SCc2ccc(F)cc2Cl)cc1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,S,<3>,c1ccccc1,<0>,N,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(-c2nn3c(C(F)(F)F)nnc3s2)cc1OC,<bos>,F,C,(,F,),(,F,),<3>,c1nn2cnnc2s1,<0>,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,
CCCN1CCCC2(CCN(C(=O)Cc3ccc(C)cc3)C2)C1=O,<bos>,C,C,C,<2>,O=C1NCCCC12CCNC2,<9>,C=O,C,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)NCCNC(=O)C1CC1c1ccccc1F,<bos>,C,C,(,C,),(,C,),O,C=O,N,C,C,N,C=O,<0>,C1CC1,<2>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,
CC(C)C(=O)N1CCN(C(=O)C2CN(S(C)(=O)=O)C2)CC1,<bos>,C,C,(,C,),C=O,<5>,C1CNCCN1,<2>,C=O,<0>,C1CNC1,<2>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,
O=C(COc1ccccc1)NCc1cccc(Br)c1,<bos>,Br,<4>,c1ccccc1,<0>,C,N,C=O,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N2CCN(CC(=O)N3CCCCCC3)C2=O)cc1,<bos>,C,<0>,c1ccccc1,<3>,<2>,O=C1NCCN1,<5>,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,
CCNC(=O)CSc1nnc(-c2cccs2)n1N,<bos>,N,<4>,c1nnc[nH]1,<0>,<3>,(,<4>,c1ccsc1,),S,C,C=O,N,C,C,<eos>,,,,,,,,,,,,,,,,
CN(CC(=O)NC1CC1)C(=O)Nc1cnn(-c2nccs2)c1,<bos>,c1cscn1,<3>,<3>,c1cn[nH]c1,<0>,N,C=O,N,(,C,),C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
CCc1nnc(NC(=O)Nc2ccc(OC(F)F)cc2)s1,<bos>,F,C,(,F,),O,<3>,c1ccccc1,<0>,N,C=O,N,<3>,c1nncs1,<0>,C,C,<eos>,,,,,,,,,,,,,,
COc1cccc2cc(C(=O)N3CCOc4ccncc43)oc12,<bos>,C,O,<2>,c1ccc2occc2c1,<5>,C=O,<6>,c1cc2c(cn1)NCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1S(=O)(=O)N1CCOc2ncc(C)cc21,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),O=[SH2]=O,<6>,c1cnc2c(c1)NCCO2,<0>,C,<eos>,,,,,,,,,,,,,,,,,
CC(C)(C)NC(=O)C1CC(=O)N(c2ccccc2)C1,<bos>,C,C,(,C,),(,C,),N,C=O,<3>,O=C1CCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(NS(=O)(=O)c2ccc(Br)cc2Cl)nc1,<bos>,Br,<0>,c1ccccc1,<3>,<4>,(,Cl,),O=[SH2]=O,N,<4>,c1ccncc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(OCC(=O)N2CCC(c3ccccn3)CC2)no1,<bos>,C,<4>,c1cnoc1,<1>,O,C,C=O,<3>,C1CCNCC1,<0>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
NC(=O)C1CCCN(S(=O)(=O)c2ccc(N)cc2)C1,<bos>,N,C=O,<1>,C1CCNCC1,<3>,O=[SH2]=O,<0>,c1ccccc1,<3>,N,<eos>,,,,,,,,,,,,,,,,,,,,,
CNC(=O)CN(C)C(=O)C(C)OCc1ccccc1Cl,<bos>,C,N,C=O,C,N,(,C,),C=O,C,(,C,),O,C,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,
CC(C)CCNC(=O)COc1ccccc1C(N)=O,<bos>,C,C,(,C,),C,C,N,C=O,C,O,<0>,c1ccccc1,<5>,C=O,N,<eos>,,,,,,,,,,,,,,,
COc1cc(C(=O)N(C)c2ncccc2N)c(OC)cc1C,<bos>,C,O,<2>,c1ccccc1,<0>,<5>,(,O,C,),<3>,(,C,),C=O,N,(,C,),<2>,c1ccncc1,<1>,N,<eos>,,,,,,,,
Cc1ccc(C(=O)NCc2cc(C#N)ccc2F)[nH]1,<bos>,F,<3>,c1ccccc1,<4>,<0>,(,C#N,),C,N,C=O,<2>,c1cc[nH]c1,<4>,C,<eos>,,,,,,,,,,,,,,,,
CCn1ncc2c1C(C(=O)N1CCN(CCO)CC1)C(CO)NC2,<bos>,C,C,<2>,c1n[nH]c2c1CNCC2,<8>,<7>,(,C,O,),C=O,<2>,C1CNCCN1,<5>,C,C,O,<eos>,,,,,,,,,,,,,,
CCCn1nc(C(=O)Nc2cccc3sc(C)nc23)ccc1=O,<bos>,C,C,C,<6>,O=c1cccn[nH]1,<4>,C=O,N,<8>,c1ccc2scnc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CNC(=O)c1cccs1)Nc1cccc(-c2ccncc2)c1,<bos>,c1ccsc1,<4>,C=O,N,C,C=O,N,<0>,c1ccccc1,<4>,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc(NC(=O)NCC(C)n2cccc2)cc1,<bos>,C,C,(,C,),O,<0>,c1ccccc1,<3>,N,C=O,N,C,C,(,<3>,c1cc[nH]c1,),C,<eos>,,,,,,,,,,,,
Nc1cnc(-c2cc(=O)[nH]c3ccccc23)nc1N,<bos>,N,<5>,c1cncnc1,<0>,<3>,(,<3>,O=c1ccc2ccccc2[nH]1,),N,<eos>,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)CNC(=O)C(C)(C)CCOc1ccc(C)c(C)c1,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),O,C,C,C,(,C,),(,C,),C=O,N,C,C=O,N,C,C,<eos>,,,,,,
O=C(NCCc1ncc2c(n1)CCC2)Nc1ccccc1,<bos>,c1ccccc1,<0>,N,C=O,N,C,C,<0>,c1ncc2c(n1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
C=CCN(CC=C)C(=O)NCc1nc(C)sc1C,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,N,(,C,<0>,C=C,),C,<0>,C=C,<eos>,,,,,,,,,,,
COC(=O)N1CCC(Nc2nccc(-c3ccccc3)n2)C1,<bos>,C,O,C=O,<3>,C1CCNC1,<0>,N,<3>,c1cncnc1,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)N1CC(NC(=O)NCCCOCc2cccc(F)c2)CC1=O,<bos>,C,C,(,C,),<5>,O=C1CCCN1,<3>,N,C=O,N,C,C,C,O,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,
