smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
O=C1C=C2CCN(S(=O)(=O)c3cccc4ccccc34)CC2(Cc2ccccc2)CC1,<bos>,c1ccccc1,<0>,C,<8>,O=C1C=C2CCNCC2CC1,<6>,O=[SH2]=O,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccc(-c2ccc(S(=O)(=O)c3ccc(OCCCC(=O)NO)cc3)cc2)cc1,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,<3>,c1ccccc1,<0>,O=[SH2]=O,<3>,c1ccccc1,<0>,O,C,C,C,C=O,N,O,<eos>,,,,,,,,,,,,,,,,,
Cc1c(NC(=O)N2CC[C@]3(C(=O)NCCc4cccc([N+](=O)[O-])c4)CC23)ncnc1N1CCN(c2cccc(F)c2)CC1,<bos>,C,<0>,c1cncnc1,<5>,<1>,(,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<4>,F,),N,C=O,<5>,C1CC2CC2N1|2R,<2S>,C=O,N,C,C,<0>,c1ccccc1,<4>,O=[NH+][O-],<eos>,,,,,,,,,,,,
COc1cc(OCC2=NC(C)C(=O)N(CC(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@H](CC(=O)O)C(=O)O)c3ccccc32)ccc1Cl,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,O,C,),O,C,<4>,O=C1CN=Cc2ccccc2N1,<11>,<2>,(,C,),C,C=O,N,C|S,(,C,<0>,c1ccccc1,),C=O,N,C|R,(,C=O,O,),C,C=O,O,<eos>,,
CCCCNC(=O)c1ccc(CNCCNCc2cc(Cl)cc(Cl)c2)cc1,<bos>,C,C,C,C,N,C=O,<0>,c1ccccc1,<3>,C,N,C,C,N,C,<0>,c1ccccc1,<2>,<4>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,
[C-]#[N+]c1cccnc1N1CCN(C2CCN(C3CCCCC3)CC2)[C@H](c2ccc(Cl)cc2)C1,<bos>,[C-]#[NH+],<1>,c1ccncc1,<2>,<2>,C1CNCCN1,<0R>,<5>,(,<0>,C1CCNCC1,<3>,<0>,C1CCCCC1,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
O=C1c2c(c(C3CCCC3)nn2-c2ccc(F)cc2)CCN1C(F)(F)F,<bos>,F,<3>,c1ccccc1,<0>,<8>,O=C1NCCc2cn[nH]c21,<2>,<6>,(,<0>,C1CCCC1,),C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,,,,,
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@@H](C#N)C1,<bos>,N,C=O,<0>,c1cn[nH]c1,<3>,<1>,(,N,<0>,c1ccccc1,<3>,F,),<3S>,C1CCCCC1,<0R>,<4S>,(,C#N,),N,(,C,),C,<eos>,,,,,,,,,,,,,,
O=C(Nc1nccs1)[C@@H](c1ccccc1)C1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,<bos>,c1ccccc1,<0>,C|R,(,<0>,C1CCNCC1,<3>,C=O,N,<0>,c1ccccc1,<3>,Cl,),C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc2occ(C(=O)N3C[C@@H]4C[C@H]3CN4Cc3cc(Cl)c(F)cc3Cl)c2c1,<bos>,Cl,<5>,c1ccccc1,<3>,<0>,(,F,),<2>,(,Cl,),C,<4>,C1NC2CNC1C2|2S5S,<1>,C=O,<6>,c1ccc2occc2c1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
CN(C)c1ccnc2sc3c(=O)n(-c4ccc(CCC#N)cc4)ccc3c12,<bos>,C,N,(,C,),<12>,O=c1[nH]ccc2c1sc1ncccc12,<2>,<3>,c1ccccc1,<0>,C,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CN1[C@@H]2CC[C@H]1C[C@H](Oc1cc(F)cc(C(=O)NCN3CCCCC3)c1)C2,<bos>,C,<7>,C1CC2CCC(C1)N2|2R5S,<0S>,O,<2>,c1ccccc1,<4>,<0>,(,C=O,N,C,<3>,C1CCNCC1,),F,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](C(C)C)N1CCN(c2ccccc2)[C@H](C)C1,<bos>,C,<0R>,C1CNCCN1,<2>,<5>,(,<0>,c1ccccc1,),C|R,(,C,(,C,),C,),C=O,<3>,C1CCNC1,<4S>,C=O,O,C,<eos>,,,,,,,,,,,,,,,
CC(O)(C(=O)c1ccccc1)c1ccccc1OCc1ccccc1C(F)(F)F,<bos>,C,C,(,C=O,<0>,c1ccccc1,),(,O,),<0>,c1ccccc1,<5>,O,C,<0>,c1ccccc1,<5>,C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,
O=c1[nH]c(=O)n([C@]2(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC[C@H](O)[C@H]2O)cc1CCO,<bos>,O,O=[PH3],(,O,),O,O=[PH3],(,O,),O,O=[PH3],(,O,),O,C,<4R>,C1CCOC1,<4R>,<1S>,(,O,),<0R>,(,O,),<4>,O=c1cc[nH]c(=O)[nH]1,<2>,C,C,O,<eos>,,,,,
COc1cccc(Nc2ncc(C(F)(F)F)c(Nc3ccc(C(N)=O)c(OC)c3)n2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,N,<3>,c1cncnc1,<5>,<0>,(,C,(,F,),(,F,),F,),N,<0>,c1ccccc1,<4>,<3>,(,C=O,N,),O,C,<eos>,,,,,,,,
NS(=O)(=O)c1ccc(-c2nc3cccc(-c4ccc(Cl)cc4)c3o2)cc1,<bos>,Cl,<3>,c1ccccc1,<0>,<2>,c1ccc2ocnc2c1,<5>,<3>,c1ccccc1,<0>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(Nc3nc([C@](C)(O)c4nccs4)c(C(N)=O)s3)cc2)[nH]c1C,<bos>,c1cscn1,<3>,C|S,(,C,),(,O,),<0>,c1cscn1,<3>,<1>,(,C=O,N,),N,<0>,c1ccccc1,<3>,<2>,c1cc[nH]c1,<4>,<0>,(,C,),C,<eos>,,,,,,,,,,
C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(Cn4ccnn4)c3)nc2n1,<bos>,C,<0S>,C1COCCN1,<5>,<7>,c1cnc2ncncc2c1,<1>,<5>,(,<5>,C1COCCN1,<0S>,C,),<0>,c1ccccc1,<4>,C,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(S(C)(=O)=O)ccc1C1(C(F)(F)F)OC(c2ccccc2)C(=O)Nc2ccccc21,<bos>,F,C,(,F,),(,F,),<4>,O=C1COCc2ccccc2N1,<4>,<2>,(,<0>,c1ccccc1,),<1>,c1ccccc1,<4>,<0>,(,C,),O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,<7>,c1ccc2ncncc2c1,<1>,<0>,(,O,C,),O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(Oc2ccc(Cl)cc2-c2ccc(-n3ncccc3=O)cc2)cn1,<bos>,O=c1cccn[nH]1,<6>,<0>,c1ccccc1,<3>,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,<1>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc2nc(C(=O)O)n(Cc3ccc(-c4ccc(O)cc4)cc3)c12,<bos>,O,<3>,c1ccccc1,<0>,<3>,c1ccccc1,<0>,C,<4>,c1ccc2[nH]cnc2c1,<2>,<5>,(,C=O,O,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(-c2ccc(Oc3ccc(F)cc3C(=O)N3CCOCC3)cc2)cc1,<bos>,O,C=O,<0>,c1ccccc1,<3>,<0>,c1ccccc1,<3>,O,<3>,c1ccccc1,<4>,<0>,(,F,),C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)(c1cc(Cl)ccc1-n1cnnn1)n1ccnc1,<bos>,c1nnn[nH]1,<4>,<3>,c1ccccc1,<4>,<0>,(,Cl,),C,(,<2>,c1c[nH]cn1,),(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCNS(=O)(=O)c1cc(I)ccc1OC[C@H](O)[C@H](O)CCN,<bos>,N,C,C,C|R,(,O,),C|S,(,O,),C,O,<3>,c1ccccc1,<4>,<0>,(,I,),O=[SH2]=O,N,C,C,C,C,<eos>,,,,,,,,,,,,,
C=CC(=O)Nc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1NC(=O)C=C,<bos>,C=C,<0>,C=O,N,<0>,c1ccc2ncncc2c1,<1>,<7>,(,N,<3>,c1ccccc1,<4>,<0>,(,Cl,),Cl,),N,C=O,<0>,C=C,<eos>,,,,,,,,,,,,,,,,
CC(C)(C(=O)O)c1ccc(NC(=O)C2(C(C)(C)C)CC2)cc1,<bos>,C,C,(,C,),(,C=O,O,),<3>,c1ccccc1,<0>,N,C=O,<0>,C1CC1,<0>,C,(,C,),(,C,),C,<eos>,,,,,,,,,,,,,,
CN1CCN(c2nc(Nc3ccc(C#N)cc3NC(=O)c3cccnc3Cl)nc(-c3csc(N)n3)n2)CC1,<bos>,Cl,<2>,c1ccncc1,<1>,C=O,N,<4>,c1ccccc1,<3>,<0>,(,C#N,),N,<0>,c1ncncn1,<2>,<4>,(,<2>,C1CNCCN1,<5>,C,),<0>,c1cscn1,<3>,N,<eos>,,,,,,,,,,,
Cc1nc(Nc2ccc3c(ccn3C)c2)c(=O)n(-c2cccc3ccsc23)n1,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<0>,N,<2>,O=c1cncn[nH]1,<6>,<4>,(,C,),<2>,c1ccc2sccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H]1CN(C(=O)[C@@H]2CCCC[C@@H]2C(=O)O)CC[C@H]1CN1CCC[C@@H](Cc2ccc(F)cc2)C1)c1ccncc1,<bos>,F,<3>,c1ccccc1,<0>,C,<1S>,C1CCNCC1,<3>,C,<0S>,C1CCNCC1,<5S>,<3>,(,C=O,<0R>,C1CCCCC1,<5S>,C=O,O,),N,C=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,
COc1ccc(-n2c(C3CCN(CC(=O)N(C)C)CC3)nc(-c3ccc(F)cc3)c2-c2ccccc2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<3>,<0>,(,<0>,c1ccccc1,<3>,F,),<1>,(,<0>,c1ccccc1,),<0>,C1CCNCC1,<3>,C,C=O,N,(,C,),C,<eos>,,,,,,,,,
CCOC(=O)N1CCN(c2cccnc2OCc2ccccc2)C[C@@H]1C,<bos>,C,<0S>,C1CNCCN1,<5>,<2>,(,<1>,c1ccncc1,<2>,O,C,<0>,c1ccccc1,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N2CCOCC2)ccc1Oc1ccc2nc(NC(=O)CN(C(C)C)C(C)C)sc2c1,<bos>,C,C,(,C,),N,(,C,(,C,),C,),C,C=O,N,<5>,c1ccc2scnc2c1,<1>,O,<3>,c1ccccc1,<4>,<0>,(,C=O,<5>,C1COCCN1,),C,<eos>,,,,,,,,,
O=C1OCC(CCCN2C3CCC2CC(c2ccccc2)C3)=C1F,<bos>,c1ccccc1,<0>,<0>,C1CC2CCC(C1)N2,<7>,C,C,C,<3>,O=C1C=CCO1,<2>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1cc(-c2ccc(-c3ccc4ncc(C(C)=O)c(Nc5ccc(N6CCC[C@@H](N)C6)nc5)c4n3)c(Cl)c2)cn1,<bos>,N,<1R>,C1CCNCC1,<3>,<4>,c1ccncc1,<1>,N,<4>,c1cnc2cccnc2c1,<1>,<5>,(,C=O,C,),<3>,c1ccccc1,<0>,<4>,(,Cl,),<0>,c1cn[nH]c1,<3>,C,C,C,<eos>,,,,,,,,,,
Cc1cc(C(NC(=O)C2CC2)c2cccc(OCc3ccccc3)c2)on1,<bos>,c1ccccc1,<0>,C,O,<4>,c1ccccc1,<0>,C,(,<4>,c1cnoc1,<1>,C,),N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cc2cc(C3CCC(C)CC3)c(=O)oc2cc1O,<bos>,C,<3>,C1CCCCC1,<0>,<2>,O=c1ccc2ccccc2o1,<6>,<7>,(,O,),O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)COc1ccc(-c2cc(O)cc(CCO)c2)cc1,<bos>,C,C,(,C,),C,O,<0>,c1ccccc1,<3>,<4>,c1ccccc1,<0>,<2>,(,C,C,O,),O,<eos>,,,,,,,,,,,,,,,,,,,
O[C@H](CCCN1CCC(CSc2ccc(F)cc2F)CC1)Cc1ccccc1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),S,C,<0>,C1CCNCC1,<3>,C,C,C,C|R,(,O,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N(CC23CC4CC(O)(CC(F)(C4)C2)C3)C2CCCC2)cc1,<bos>,O,<3>,C1C2CC3CC1CC(C2)C3,<7>,<1>,(,F,),C,N,(,<0>,C1CCCC1,),O=[SH2]=O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,
CCN(CC)CCOc1cccc(C(O)CN2CCCCC2)c1,<bos>,C1CCNCC1,<3>,C,C,(,O,),<4>,c1ccccc1,<0>,O,C,C,N,(,C,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)C(C)C)cc1,<bos>,C,N,(,O=[SH2]=O,<3>,c1ccccc1,<0>,O,C,),C|R,(,C,(,C,),C,),C=O,N,O,<eos>,,,,,,,,,,,,,,,,,,
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](NC(=O)c1cc3ccccc3n1-c1ccccc1)C2,<bos>,C,<6>,C1CC2CCC1C2|2R,<0S>,<6>,(,C,),<5R>,(,C,),N,C=O,<5>,c1ccc2[nH]ccc2c1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
COC1CCC2(CC1)Cc1ccc(C#Cc3ccccc3)cc1C21N=C(C)C(N)=N1,<bos>,C,O,<15>,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,<7>,<0>,(,C,),<4>,(,N,),<0>,C#C,<1>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CCOC(=O)Nc2cc(C(=O)NC3CCCCCC3)cc(C(F)(F)F)c2)cc1,<bos>,C,O,<3>,c1ccccc1,<0>,C,C,O,C=O,N,<0>,c1ccccc1,<2>,<4>,(,C=O,N,<0>,C1CCCCCC1,),C,(,F,),(,F,),F,<eos>,,,,,,,,,,,
COc1cc(NC(N)=NCc2cccc(O)c2)cc(Cl)c1C(=O)O,<bos>,N,<0>,C=N,<0>,<1>,(,C,<0>,c1ccccc1,<4>,O,),N,<0>,c1ccccc1,<3>,<2>,(,O,C,),<4>,(,Cl,),C=O,O,<eos>,,,,,,,,,,,,
O=C(CCCOc1cccc2ccccc12)N1CCN(c2ccccc2F)CC1,<bos>,c1ccc2ccccc2c1,<2>,O,C,C,C,C=O,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(=O)n(C(C)C)c(=O)c2[nH]c(-c3ccccc3)cc21,<bos>,C,C,<10>,O=c1[nH]c(=O)c2[nH]ccc2[nH]1,<2>,<7>,(,<0>,c1ccccc1,),C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2nc(C3CC(Nc4ccccc4)C3)c(-c3ccccc3)n2c1,<bos>,c1ccccc1,<0>,<4>,c1ccn2ccnc2c1,<5>,<1>,(,Cl,),<0>,C1CCC1,<2>,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(-c2nc(N)nc3c2cc(-c2cn[nH]c2)c(=O)n3C2CCC(O)CC2)cc1,<bos>,O,<3>,C1CCCCC1,<0>,<10>,O=c1ccc2cncnc2[nH]1,<5>,<2>,(,<0>,c1cn[nH]c1,),<7>,(,N,),<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
CCNC(=O)[C@@H]1OC[C@@H](O)[C@@H]1n1cnc2c(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)ncnc21,<bos>,C,C,N,C=O,<2R>,C1CCOC1,<1S>,<0S>,(,O,),<6>,c1ncc2nc[nH]c2n1,<2>,N,O=[SH2]=O,<0>,c1ccccc1,<3>,O=[NH+][O-],<eos>,,,,,,,,,,,,,,,,,,,
COc1ncc(N2CC3CN(C(=O)c4cc(F)ccc4-n4nccn4)CC3C2)cc1F,<bos>,C,O,<4>,c1ccncc1,<1>,<5>,(,F,),<1>,C1NCC2CNCC12,<5>,C=O,<4>,c1ccccc1,<0>,<3>,(,<3>,c1cn[nH]n1,),F,<eos>,,,,,,,,,,,,,,,,,
NC(c1cnc2c(c1)OCC(=O)N2)c1ccc2c(c1F)CC(=O)N2,<bos>,O=C1Cc2ccccc2N1,<5>,<4>,(,F,),C,(,N,),<6>,O=C1COc2cccnc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1Cc2c(n(S(=O)(=O)CC(=O)O)c3ccc(C(=O)N4CCOCC4)cc23)C1,<bos>,C1COCCN1,<5>,C=O,<1>,c1ccc2c3c([nH]c2c1)CNC3,<10>,<6>,(,O=[SH2]=O,C,C=O,O,),C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)NCc1cnc(C(=O)N[C@@H](CC(=O)OC)C(CC)CC)cn1,<bos>,C,C,C,(,C,C,),N,C,<0>,c1cnccn1,<3>,C=O,N,C|S,(,C,(,C,C,),C,C,),C,C=O,O,C,<eos>,,,,,,,,,,,
Cc1cc(CCCCNC(=O)c2cccc(Cl)c2)no1,<bos>,Cl,<4>,c1ccccc1,<0>,C=O,N,C,C,C,C,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1c(OCCCN2CCCC2)nsc1C(=O)Nc1cn(C)nc1C(=O)NC(C)C,<bos>,C,C,(,C,),N,C=O,<1>,c1cn[nH]c1,<0>,<3>,(,C,),N,C=O,<4>,c1cnsc1,<1>,<0>,(,O,C,),O,C,C,C,<3>,C1CCNC1,<eos>,,,,,,,,,
Cc1ccn2c(-c3ccccc3)c(-c3ccc(OCc4ccnc(N)c4)cc3)nc2c1C,<bos>,c1ccccc1,<0>,<4>,c1ccn2ccnc2c1,<5>,<0>,(,C,),<8>,(,C,),<0>,c1ccccc1,<3>,O,C,<0>,c1ccncc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,
COc1cccc2c1CC[C@H]1CN(CCN3CCC(S(=O)(=O)c4ccncc4)CC3)C[C@@H]21,<bos>,c1ccncc1,<0>,O=[SH2]=O,<0>,C1CCNCC1,<3>,C,C,<10>,c1ccc2c(c1)CCC1CNCC21|8R12R,<5>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(CC(c2ccccc2Cl)n2ccnn2)c(Cl)c1,<bos>,c1c[nH]nn1,<2>,C,(,<0>,c1ccccc1,<5>,Cl,),C,<3>,c1ccccc1,<4>,<0>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
N[C@H](C(=O)O)C1(Cc2cc(F)cc(Br)c2)CCN(S(=O)(=O)c2ccc(F)cc2)CC1,<bos>,Br,<4>,c1ccccc1,<0>,<2>,(,F,),C,<0>,C1CCNCC1,<0>,<3>,(,O=[SH2]=O,<0>,c1ccccc1,<3>,F,),C|S,(,N,),C=O,O,<eos>,,,,,,,,,,,,,
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H]1CCCc2ccc(CCCF)cc21,<bos>,F,C,C,C,<0>,c1ccc2c(c1)CCCC2,<6S>,N,C=O,C|S,(,N,C=O,O,C,<0>,c1ccccc1,),C,C,(,C,),C,<eos>,,,,,,,,,,,,,,,
CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3nc(N4CC[C@H](N5C(=O)CN(C)C5=O)C4)ncc3F)C2)cc1,<bos>,C,<3>,O=C1CNC(=O)N1,<6>,<0S>,C1CCNC1,<3>,<3>,c1cncnc1,<5>,<0>,(,F,),<3>,C1CCNC1,<0R>,O,<3>,c1ccccc1,<0>,C|S,(,C,),N,C=O,C,<eos>,,,,,,,,,,,
CCCCCCCCCCC(=O)c1ccc(C(C)C)cc1,<bos>,C,C,C,C,C,C,C,C,C,C,C=O,<0>,c1ccccc1,<3>,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,,
CCN(CC)CC=Cc1cccc(-c2ccc(F)c(Cl)c2)n1,<bos>,C,C,N,(,C,C,),C,<0>,C=C,<1>,<2>,c1ccncc1,<4>,<0>,c1ccccc1,<4>,<3>,(,F,),Cl,<eos>,,,,,,,,,,,,,,,,,
N#Cc1cc(Cl)cc(Oc2cccc(NS(=O)(=O)c3cc(Cl)c(Cl)cc3Cl)c2)c1,<bos>,Cl,<2>,c1ccccc1,<3>,<5>,(,Cl,),<0>,(,Cl,),O=[SH2]=O,N,<0>,c1ccccc1,<4>,O,<4>,c1ccccc1,<2>,<0>,(,C#N,),Cl,<eos>,,,,,,,,,,,,,
O=C(c1cc2cc(Nc3nccc(N4CCOCC4)n3)ccc2[nH]1)N1CCCN(C2CCC2)CC1,<bos>,C1CCC1,<0>,<5>,C1CNCCNC1,<2>,C=O,<5>,c1ccc2[nH]ccc2c1,<0>,N,<3>,c1cncnc1,<1>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(C(=O)O)cc2nc(-c3cc(Cl)ccc3Oc3ccccc3)nn12,<bos>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,<4>,(,<4>,c1cc2ncnn2cn1,<0>,<7>,(,N,),C=O,O,),Cl,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1c([C@@H](O)CN(C)S(=O)(=O)c2ccccc2C(C)CO)ccc2c1COC2=O,<bos>,O,C,C,(,C,),<5>,c1ccccc1,<0>,O=[SH2]=O,N,(,C,),C,C|R,(,<6>,O=C1OCc2ccccc21,<5>,C,),O,<eos>,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1Nc1nc2ccc(-c3cc(C)cc(CO)c3)cc2n2cncc12,<bos>,O,C,<2>,c1ccccc1,<4>,<0>,(,C,),<1>,c1ccc2c(c1)ncc1cncn12,<7>,N,<4>,c1ccccc1,<0>,<3>,(,O,C,),Cl,<eos>,,,,,,,,,,,,,,,,,
CN1CCN(c2cc(-c3cc4ncn(C)c(=O)c4c(N(C)C)n3)cnc2Cl)CC1,<bos>,C,<2>,O=c1[nH]cnc2ccncc12,<7>,<9>,(,N,(,C,),C,),<1>,c1ccncc1,<5>,<4>,(,Cl,),<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(C)c1-n1cnc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3Cl)n2)c1C,<bos>,C1COCCN1,<5>,<0>,c1ccccc1,<3>,<4>,(,Cl,),N,<3>,c1cncnc1,<1>,<0>,c1c[nH]cn1,<2>,<1>,(,C,),<5>,c1ccccc1,<0>,<4>,(,C,),C,<eos>,,,,,,,,,,,
C#CCn1c2c(c3ccccc31)CN(CC1CCNCC1)CC2,<bos>,C1CCNCC1,<0>,C,<11>,c1ccc2c3c([nH]c2c1)CCNC3,<6>,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc(NC2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)cc1Cl,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<6>,<3>,O=C1C=CC(=O)N1,<2>,N,<0>,c1ccccc1,<3>,<4>,(,Cl,),O,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ncnc(OCc2ccsc2)c1Oc1ccc(F)cc1F)c1ccccc1,<bos>,c1ccsc1,<0>,C,O,<1>,c1cncnc1,<5>,<0>,(,O,<3>,c1ccccc1,<4>,<0>,(,F,),F,),N,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
CCn1c(=O)c2nc(-c3ccc(-c4cccc(C#N)c4)cn3)[nH]c2n(C)c1=O,<bos>,C#N,<4>,c1ccccc1,<0>,<1>,c1ccncc1,<4>,<7>,O=c1[nH]c(=O)c2nc[nH]c2[nH]1,<2>,<10>,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(F)c1)NC1N=C(c2ccccc2)c2ccccc2N(CC(=O)N2CCN(C(=O)Cc3ccc(F)cc3)CC2)C1=O,<bos>,F,<4>,c1ccccc1,<0>,N,C=O,N,<2>,O=C1CN=Cc2ccccc2N1,<11>,<4>,(,<0>,c1ccccc1,),C,C=O,<2>,C1CNCCN1,<5>,C=O,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,
N#CC1CN(C(=O)c2cc3cn[nH]c3cc2-c2ccncc2)c2c(C(N)=O)cccc21,<bos>,c1ccncc1,<0>,<1>,c1ccc2[nH]ncc2c1,<0>,C=O,<8>,c1ccc2c(c1)CCN2,<6>,<2>,(,C=O,N,),C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)S(=O)(=O)NC1C2CC3CC(C2)CC1C3,<bos>,C,C,(,C,),(,C,),O=[SH2]=O,N,<8>,C1C2CC3CC1CC(C2)C3,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(N)nc(SCc2ccccc2S(C)(=O)=O)c1C(C)C,<bos>,C,C,(,C,),<0>,c1cncnc1,<1>,<5>,(,C,),<3>,(,N,),S,C,<0>,c1ccccc1,<5>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,
Cn1nnnc1[C@](O)(CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21)C1CCC1,<bos>,C,C,(,C,),(,C,),C,<0>,c1cnc2c(c1)CCC1(CCC1)O2,<6S>,N,C,C|R,(,O,),(,<0>,C1CCC1,),<0>,c1nnn[nH]1,<4>,C,<eos>,,,,,,,,,,,,,
COc1cc2nccc(Oc3ccc(NC(=O)N4CCc5cc(F)c(C(F)(F)F)cc54)cc3F)c2cc1OC,<bos>,F,C,(,F,),(,F,),<1>,c1ccc2c(c1)CCN2,<8>,<0>,(,F,),C=O,N,<0>,c1ccccc1,<3>,<4>,(,F,),O,<7>,c1ccc2ncccc2c1,<1>,<0>,(,O,C,),O,C,<eos>,,,,
